time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/30/14:26:54.160335,"(2000, 2001, 2002, 2003)","(-177.2108154296875, 1.843017578125, -136.326171875, 190.21923828125)","(0.504237949848175, 0.5408574342727661, 0.490384042263031, 0.32428982853889465)","(293.9148254394531, 60.831600189208984, -993.8831176757812, -1001.4378051757812)","(215.11865234375, 192.3040771484375, -999.7337036132812, -993.659912109375)"
2024/07/30/14:26:54.260187,"(2000, 2001, 2002, 2003)","(-176.933837890625, 1.843017578125, -136.91015625, 190.64111328125)","(0.504584014415741, 0.5408574342727661, 0.490384042263031, 0.3242897391319275)","(293.8645935058594, 60.885658264160156, -993.9056396484375, -1001.4698486328125)","(215.12313842773438, 192.30581665039062, -999.7772216796875, -993.6549072265625)"
2024/07/30/14:26:54.360857,"(2000, 2001, 2002, 2003)","(-176.66162109375, 1.843017578125, -137.4951171875, 191.06298828125)","(0.504947304725647, 0.5408574342727661, 0.490384042263031, 0.3242896497249603)","(293.81427001953125, 60.93971633911133, -993.9286499023438, -1001.501953125)","(215.12733459472656, 192.30755615234375, -999.820556640625, -993.6500854492188)"
2024/07/30/14:26:54.459872,"(2000, 2001, 2002, 2003)","(-176.3951416015625, 1.843017578125, -138.0791015625, 191.484375)","(0.5052878856658936, 0.5408574342727661, 0.490384042263031, 0.32428956031799316)","(293.7638854980469, 60.9937744140625, -993.9520874023438, -1001.5340576171875)","(215.13125610351562, 192.30929565429688, -999.8636474609375, -993.6455688476562)"
2024/07/30/14:26:54.560446,"(2000, 2001, 2002, 2003)","(-176.13397216796875, 1.843017578125, -138.669921875, 191.91064453125)","(0.505648136138916, 0.5408574342727661, 0.490384042263031, 0.324289470911026)","(293.71343994140625, 61.04783248901367, -993.9761962890625, -1001.5665283203125)","(215.1348876953125, 192.31103515625, -999.9068603515625, -993.6412353515625)"
2024/07/30/14:26:54.659865,"(2000, 2001, 2002, 2003)","(-175.87786865234375, 1.843017578125, -139.248046875, 192.328125)","(0.5060266852378845, 0.5408574342727661, 0.490384042263031, 0.32428938150405884)","(293.6629638671875, 61.101890563964844, -994.000244140625, -1001.5983276367188)","(215.13824462890625, 192.31277465820312, -999.9490356445312, -993.63720703125)"
2024/07/30/14:26:54.759832,"(2000, 2001, 2002, 2003)","(-175.6240234375, 1.843017578125, -139.8388671875, 192.75439453125)","(0.506426215171814, 0.5408574342727661, 0.490384042263031, 0.3242892920970917)","(293.6119079589844, 61.156490325927734, -994.0252685546875, -1001.630859375)","(215.14134216308594, 192.3145294189453, -999.9918212890625, -993.63330078125)"
2024/07/30/14:26:54.860883,"(2000, 2001, 2002, 2003)","(-175.37713623046875, 1.843017578125, -140.4228515625, 193.17626953125)","(0.5068386197090149, 0.5408574342727661, 0.490384042263031, 0.3242892026901245)","(293.5613098144531, 61.21054458618164, -994.0504760742188, -1001.6630859375)","(215.14414978027344, 192.31626892089844, -1000.0338745117188, -993.6296997070312)"
2024/07/30/14:26:54.960515,"(2000, 2001, 2002, 2003)","(-175.14031982421875, 1.843017578125, -140.9951171875, 193.58935546875)","(0.5072183609008789, 0.5408574342727661, 0.490384042263031, 0.32428914308547974)","(293.51165771484375, 61.26352310180664, -994.0755615234375, -1001.6947021484375)","(215.14663696289062, 192.31797790527344, -1000.0748901367188, -993.6264038085938)"
2024/07/30/14:26:55.060712,"(2000, 2001, 2002, 2003)","(-174.90380859375, 1.843017578125, -141.5859375, 194.015625)","(0.5076238512992859, 0.5408574342727661, 0.490384042263031, 0.3242890536785126)","(293.4609375, 61.31812286376953, -994.101806640625, -1001.727294921875)","(215.14891052246094, 192.31973266601562, -1000.1168212890625, -993.6232299804688)"
2024/07/30/14:26:55.160391,"(2000, 2001, 2002, 2003)","(-174.6697998046875, 1.843017578125, -142.169921875, 194.4375)","(0.5080506801605225, 0.5408574342727661, 0.490384042263031, 0.3242889642715454)","(293.40966796875, 61.37217712402344, -994.1282958984375, -1001.7596435546875)","(215.15093994140625, 192.32147216796875, -1000.1581420898438, -993.620361328125)"
2024/07/30/14:26:55.259935,"(2000, 2001, 2002, 2003)","(-174.44256591796875, 1.843017578125, -142.7548828125, 194.859375)","(0.5084901452064514, 0.5408574342727661, 0.490384042263031, 0.32428890466690063)","(293.3588562011719, 61.42623519897461, -994.1551513671875, -1001.7919311523438)","(215.15267944335938, 192.32321166992188, -1000.1991577148438, -993.6177368164062)"
2024/07/30/14:26:55.360071,"(2000, 2001, 2002, 2003)","(-174.2196044921875, 1.843017578125, -143.3388671875, 195.28125)","(0.5089452266693115, 0.5408574342727661, 0.490384042263031, 0.32428881525993347)","(293.3079833984375, 61.48029327392578, -994.1824340820312, -1001.8242797851562)","(215.15415954589844, 192.324951171875, -1000.2399291992188, -993.6152954101562)"
2024/07/30/14:26:55.459899,"(2000, 2001, 2002, 2003)","(-174.00067138671875, 1.843017578125, -143.923828125, 195.70263671875)","(0.5094148516654968, 0.5408574342727661, 0.490384042263031, 0.3242887258529663)","(293.2570495605469, 61.53435134887695, -994.2101440429688, -1001.8566284179688)","(215.1553955078125, 192.32669067382812, -1000.2803955078125, -993.6131591796875)"
2024/07/30/14:26:55.561811,"(2000, 2001, 2002, 2003)","(-173.78668212890625, 1.843017578125, -144.5078125, 196.12451171875)","(0.5098571181297302, 0.5408574342727661, 0.490384042263031, 0.32428866624832153)","(293.2060852050781, 61.588409423828125, -994.2382202148438, -1001.8889770507812)","(215.1563720703125, 192.32843017578125, -1000.320556640625, -993.6112060546875)"
2024/07/30/14:26:55.660096,"(2000, 2001, 2002, 2003)","(-173.577392578125, 1.843017578125, -145.0927734375, 196.54638671875)","(0.5103155970573425, 0.5408574342727661, 0.490384042263031, 0.32428857684135437)","(293.1550598144531, 61.6424674987793, -994.2667846679688, -1001.92138671875)","(215.1571044921875, 192.33016967773438, -1000.3604125976562, -993.6094970703125)"
2024/07/30/14:26:55.759689,"(2000, 2001, 2002, 2003)","(-173.37255859375, 1.843017578125, -145.6767578125, 196.96826171875)","(0.510790228843689, 0.5408574342727661, 0.490384042263031, 0.3242885172367096)","(293.1039733886719, 61.69652557373047, -994.2957153320312, -1001.9537963867188)","(215.1575927734375, 192.3319091796875, -1000.4000244140625, -993.6080322265625)"
2024/07/30/14:26:55.860341,"(2000, 2001, 2002, 2003)","(-173.14544677734375, 1.843017578125, -146.2607421875, 197.39013671875)","(0.5111252069473267, 0.5408574342727661, 0.490384042263031, 0.32428842782974243)","(293.0528564453125, 61.75058364868164, -994.3250122070312, -1001.9862060546875)","(215.157958984375, 192.33364868164062, -1000.4393310546875, -993.6068115234375)"
2024/07/30/14:26:55.959998,"(2000, 2001, 2002, 2003)","(-172.8939208984375, 1.843017578125, -146.8515625, 197.81640625)","(0.5114204287528992, 0.5408574342727661, 0.490384042263031, 0.32428836822509766)","(293.001220703125, 61.80518341064453, -994.3550415039062, -1002.0189208984375)","(215.158203125, 192.3354034423828, -1000.4786987304688, -993.6058349609375)"
2024/07/30/14:26:56.060144,"(2000, 2001, 2002, 2003)","(-172.626953125, 1.843017578125, -147.4296875, 198.23388671875)","(0.5116668343544006, 0.5408574342727661, 0.4903840124607086, 0.3242883086204529)","(292.9505615234375, 61.858699798583984, -994.3848876953125, -1002.051025390625)","(215.15830993652344, 192.33712768554688, -1000.5170288085938, -993.6051025390625)"
2024/07/30/14:26:56.160687,"(2000, 2001, 2002, 2003)","(-172.3370361328125, 1.843017578125, -148.0146484375, 198.65576171875)","(0.5118730068206787, 0.5408574342727661, 0.4903840124607086, 0.3242882192134857)","(292.89935302734375, 61.912757873535156, -994.4154052734375, -1002.0834350585938)","(215.1582489013672, 192.3388671875, -1000.555419921875, -993.6046142578125)"
2024/07/30/14:26:56.259784,"(2000, 2001, 2002, 2003)","(-172.02838134765625, 1.843017578125, -148.5986328125, 199.07763671875)","(0.5120871663093567, 0.5408574342727661, 0.4903840124607086, 0.32428815960884094)","(292.84814453125, 61.96681594848633, -994.4462890625, -1002.1159057617188)","(215.15802001953125, 192.34060668945312, -1000.593505859375, -993.6043701171875)"
2024/07/30/14:26:56.359717,"(2000, 2001, 2002, 2003)","(-171.70166015625, 1.843017578125, -149.18359375, 199.49951171875)","(0.5122584104537964, 0.5408574342727661, 0.4903840124607086, 0.32428810000419617)","(292.79693603515625, 62.0208740234375, -994.4776000976562, -1002.1483154296875)","(215.15760803222656, 192.34234619140625, -1000.6312255859375, -993.6043090820312)"
2024/07/30/14:26:56.461085,"(2000, 2001, 2002, 2003)","(-171.357421875, 1.843017578125, -149.767578125, 199.9208984375)","(0.512386679649353, 0.5408574342727661, 0.4903840124607086, 0.324288010597229)","(292.7456970214844, 62.074928283691406, -994.50927734375, -1002.1807250976562)","(215.15699768066406, 192.34408569335938, -1000.668701171875, -993.6045532226562)"
2024/07/30/14:26:56.559803,"(2000, 2001, 2002, 2003)","(-170.9962158203125, 1.843017578125, -150.3515625, 200.3427734375)","(0.5124719738960266, 0.5408574342727661, 0.4903840124607086, 0.32428795099258423)","(292.6944580078125, 62.12898635864258, -994.5413208007812, -1002.213134765625)","(215.15615844726562, 192.3458251953125, -1000.705810546875, -993.60498046875)"
2024/07/30/14:26:56.659661,"(2000, 2001, 2002, 2003)","(-170.62274169921875, 1.843017578125, -150.9306640625, 200.7607421875)","(0.5125123262405396, 0.5408574342727661, 0.4903840124607086, 0.32428789138793945)","(292.64373779296875, 62.1825065612793, -994.5734252929688, -1002.2452392578125)","(215.1551055908203, 192.34754943847656, -1000.7421875, -993.6056518554688)"
2024/07/30/14:26:56.759724,"(2000, 2001, 2002, 2003)","(-170.22625732421875, 1.843017578125, -151.5205078125, 201.1865234375)","(0.5125325918197632, 0.5408574342727661, 0.4903840124607086, 0.3242878317832947)","(292.59197998046875, 62.23710250854492, -994.6065673828125, -1002.2780151367188)","(215.1537628173828, 192.34930419921875, -1000.7789916992188, -993.6066284179688)"
2024/07/30/14:26:56.860290,"(2000, 2001, 2002, 2003)","(-169.8487548828125, 1.843017578125, -152.10546875, 201.6083984375)","(0.5123469233512878, 0.5408574342727661, 0.4903840124607086, 0.3242877721786499)","(292.540771484375, 62.291160583496094, -994.6397705078125, -1002.3104248046875)","(215.1520233154297, 192.35104370117188, -1000.8151245117188, -993.6077880859375)"
2024/07/30/14:26:56.960412,"(2000, 2001, 2002, 2003)","(-169.48614501953125, 1.843017578125, -152.689453125, 202.0302734375)","(0.5121889710426331, 0.5408574342727661, 0.4903840124607086, 0.32428768277168274)","(292.4895935058594, 62.345218658447266, -994.6732788085938, -1002.3428344726562)","(215.14988708496094, 192.352783203125, -1000.8508911132812, -993.6091918945312)"
2024/07/30/14:26:57.060104,"(2000, 2001, 2002, 2003)","(-169.13800048828125, 1.843017578125, -153.2744140625, 202.4521484375)","(0.512058675289154, 0.5408574342727661, 0.4903840124607086, 0.32428762316703796)","(292.4384460449219, 62.39927673339844, -994.7072143554688, -1002.3751831054688)","(215.14735412597656, 192.35452270507812, -1000.8862915039062, -993.61083984375)"
2024/07/30/14:26:57.159832,"(2000, 2001, 2002, 2003)","(-168.80419921875, 1.843017578125, -153.8583984375, 202.8740234375)","(0.5119771957397461, 0.5408574342727661, 0.4903840124607086, 0.3242875635623932)","(292.3873291015625, 62.45333480834961, -994.741455078125, -1002.4075927734375)","(215.14447021484375, 192.35626220703125, -1000.92138671875, -993.6127319335938)"
2024/07/30/14:26:57.260304,"(2000, 2001, 2002, 2003)","(-168.487548828125, 1.843017578125, -154.4365234375, 203.29150390625)","(0.5119180679321289, 0.5408574342727661, 0.4903840124607086, 0.3242875039577484)","(292.3367614746094, 62.50685119628906, -994.7757568359375, -1002.4395751953125)","(215.14126586914062, 192.3579864501953, -1000.9557495117188, -993.6148071289062)"
2024/07/30/14:26:57.359955,"(2000, 2001, 2002, 2003)","(-168.1795654296875, 1.843017578125, -155.02734375, 203.7177734375)","(0.5118162631988525, 0.5408574342727661, 0.4903840124607086, 0.32428744435310364)","(292.2851867675781, 62.56145095825195, -994.8110961914062, -1002.4722900390625)","(215.13763427734375, 192.3597412109375, -1000.990478515625, -993.6171875)"
2024/07/30/14:26:57.459942,"(2000, 2001, 2002, 2003)","(-167.8890380859375, 1.843017578125, -155.611328125, 204.13916015625)","(0.5117406845092773, 0.5408574342727661, 0.4903840124607086, 0.32428738474845886)","(292.2341613769531, 62.615509033203125, -994.846435546875, -1002.5045776367188)","(215.1337127685547, 192.36148071289062, -1001.0245361328125, -993.6198120117188)"
2024/07/30/14:26:57.559774,"(2000, 2001, 2002, 2003)","(-167.61517333984375, 1.843017578125, -156.1904296875, 204.55712890625)","(0.5116895437240601, 0.5408574342727661, 0.4903840124607086, 0.3242873251438141)","(292.1836853027344, 62.66902542114258, -994.8817138671875, -1002.5365600585938)","(215.12950134277344, 192.3632049560547, -1001.0578002929688, -993.6226196289062)"
2024/07/30/14:26:57.659777,"(2000, 2001, 2002, 2003)","(-167.349365234375, 1.843017578125, -156.7802734375, 204.98291015625)","(0.5116946697235107, 0.5408574342727661, 0.4903840124607086, 0.3242872655391693)","(292.1322326660156, 62.7236213684082, -994.9180908203125, -1002.5691528320312)","(215.1248779296875, 192.36495971679688, -1001.0914306640625, -993.6256713867188)"
2024/07/30/14:26:57.760350,"(2000, 2001, 2002, 2003)","(-167.09954833984375, 1.843017578125, -157.365234375, 205.40478515625)","(0.5116919875144958, 0.5408574342727661, 0.4903840124607086, 0.32428720593452454)","(292.0812683105469, 62.777679443359375, -994.9544677734375, -1002.6014404296875)","(215.1199951171875, 192.36669921875, -1001.1243896484375, -993.6290283203125)"
2024/07/30/14:26:57.859747,"(2000, 2001, 2002, 2003)","(-166.86236572265625, 1.843017578125, -157.94921875, 205.82666015625)","(0.511745035648346, 0.5408574342727661, 0.4903840124607086, 0.32428717613220215)","(292.0303649902344, 62.83173751831055, -994.9911499023438, -1002.6336669921875)","(215.1147918701172, 192.36843872070312, -1001.1569213867188, -993.632568359375)"
2024/07/30/14:26:57.959975,"(2000, 2001, 2002, 2003)","(-166.6370849609375, 1.843017578125, -158.5341796875, 206.24853515625)","(0.5118505954742432, 0.5408574342727661, 0.4903840124607086, 0.3242871165275574)","(291.9794921875, 62.88579559326172, -995.0281372070312, -1002.6658935546875)","(215.10931396484375, 192.37017822265625, -1001.1890869140625, -993.6363525390625)"
2024/07/30/14:26:58.060240,"(2000, 2001, 2002, 2003)","(-166.42498779296875, 1.843017578125, -159.1123046875, 206.666015625)","(0.5120037198066711, 0.5408574342727661, 0.4903840124607086, 0.3242870569229126)","(291.9291076660156, 62.93931198120117, -995.0651245117188, -1002.69775390625)","(215.10360717773438, 192.3719024658203, -1001.2205200195312, -993.6403198242188)"
2024/07/30/14:26:58.159776,"(2000, 2001, 2002, 2003)","(-166.2193603515625, 1.843017578125, -159.7021484375, 207.09228515625)","(0.5122073292732239, 0.5408574342727661, 0.4903840124607086, 0.3242869973182678)","(291.87774658203125, 62.99391174316406, -995.1031494140625, -1002.730224609375)","(215.09751892089844, 192.3736572265625, -1001.2522583007812, -993.6446533203125)"
2024/07/30/14:26:58.261029,"(2000, 2001, 2002, 2003)","(-166.02667236328125, 1.843017578125, -160.287109375, 207.51416015625)","(0.5123929977416992, 0.5408574342727661, 0.4903840124607086, 0.32428693771362305)","(291.826904296875, 63.047969818115234, -995.14111328125, -1002.7623291015625)","(215.09121704101562, 192.37539672851562, -1001.2832641601562, -993.6491088867188)"
2024/07/30/14:26:58.360435,"(2000, 2001, 2002, 2003)","(-165.84417724609375, 1.843017578125, -160.87109375, 207.93603515625)","(0.5126240849494934, 0.5408574342727661, 0.4903840124607086, 0.32428690791130066)","(291.77606201171875, 63.102027893066406, -995.1793823242188, -1002.7943725585938)","(215.0846405029297, 192.37713623046875, -1001.3139038085938, -993.6538696289062)"
2024/07/30/14:26:58.460244,"(2000, 2001, 2002, 2003)","(-165.6705322265625, 1.843017578125, -161.4560546875, 208.357421875)","(0.512908399105072, 0.5408574342727661, 0.4903840124607086, 0.3242868483066559)","(291.7252197265625, 63.15608596801758, -995.218017578125, -1002.8264770507812)","(215.0778350830078, 192.37887573242188, -1001.3441772460938, -993.6588134765625)"
2024/07/30/14:26:58.560446,"(2000, 2001, 2002, 2003)","(-165.5067138671875, 1.843017578125, -162.0341796875, 208.775390625)","(0.513225793838501, 0.5408574342727661, 0.4903840124607086, 0.3242867887020111)","(291.6748962402344, 63.20960235595703, -995.2565307617188, -1002.858154296875)","(215.07086181640625, 192.38059997558594, -1001.3737182617188, -993.6640014648438)"
2024/07/30/14:26:58.659844,"(2000, 2001, 2002, 2003)","(-165.34771728515625, 1.843017578125, -162.625, 209.20556640625)","(0.5135836005210876, 0.5408574342727661, 0.4903840124607086, 0.32428672909736633)","(291.62353515625, 63.26420211791992, -995.296142578125, -1002.8907470703125)","(215.0635223388672, 192.38235473632812, -1001.4034423828125, -993.6695556640625)"
2024/07/30/14:26:58.759907,"(2000, 2001, 2002, 2003)","(-165.19873046875, 1.843017578125, -163.208984375, 209.623046875)","(0.5139115452766418, 0.5408574342727661, 0.4903840124607086, 0.32428669929504395)","(291.57269287109375, 63.318260192871094, -995.3356323242188, -1002.92236328125)","(215.05601501464844, 192.38409423828125, -1001.4324951171875, -993.6751708984375)"
2024/07/30/14:26:58.860985,"(2000, 2001, 2002, 2003)","(-165.05780029296875, 1.843017578125, -163.79296875, 210.044921875)","(0.5142719745635986, 0.5408574342727661, 0.4903840124607086, 0.32428663969039917)","(291.5218505859375, 63.372314453125, -995.3754272460938, -1002.9542236328125)","(215.0482940673828, 192.38583374023438, -1001.4611206054688, -993.6810302734375)"
2024/07/30/14:26:58.959836,"(2000, 2001, 2002, 2003)","(-164.92462158203125, 1.843017578125, -164.3779296875, 210.466796875)","(0.5146627426147461, 0.5408574342727661, 0.4903840124607086, 0.3242865800857544)","(291.47100830078125, 63.42637252807617, -995.41552734375, -1002.986083984375)","(215.0403594970703, 192.3875732421875, -1001.4893798828125, -993.6871948242188)"
2024/07/30/14:26:59.060228,"(2000, 2001, 2002, 2003)","(-164.79876708984375, 1.843017578125, -164.9619140625, 210.888671875)","(0.5150825381278992, 0.5408574342727661, 0.4903840124607086, 0.324286550283432)","(291.4201354980469, 63.480430603027344, -995.4559326171875, -1003.0178833007812)","(215.03221130371094, 192.38931274414062, -1001.5172119140625, -993.693603515625)"
2024/07/30/14:26:59.159879,"(2000, 2001, 2002, 2003)","(-164.67987060546875, 1.843017578125, -165.546875, 211.310546875)","(0.5155295729637146, 0.5408574342727661, 0.4903840124607086, 0.32428649067878723)","(291.3692626953125, 63.534488677978516, -995.49658203125, -1003.0496215820312)","(215.02386474609375, 192.39105224609375, -1001.5446166992188, -993.7001953125)"
2024/07/30/14:26:59.259906,"(2000, 2001, 2002, 2003)","(-164.5677490234375, 1.843017578125, -166.130859375, 211.732421875)","(0.5160009264945984, 0.5408574342727661, 0.4903840124607086, 0.32428646087646484)","(291.3183898925781, 63.58854675292969, -995.5375366210938, -1003.081298828125)","(215.01531982421875, 192.39279174804688, -1001.5715942382812, -993.70703125)"
2024/07/30/14:26:59.360187,"(2000, 2001, 2002, 2003)","(-164.4620361328125, 1.843017578125, -166.7158203125, 212.154296875)","(0.5164949893951416, 0.5408574342727661, 0.4903840124607086, 0.32428640127182007)","(291.2674865722656, 63.64260482788086, -995.5787353515625, -1003.1129760742188)","(215.00657653808594, 192.39453125, -1001.59814453125, -993.714111328125)"
